ID,y
265,2.199995888148268
266,2.143835283189396
268,2.2584561790074438
271,2.4212263641950047
272,2.333451874929863
276,2.5428648501327116
277,2.5924318908605404
278,2.3873722383206366
279,2.4173396371670224
282,2.7616431549045144
284,3.429091712962067
289,3.8390019272366476
291,2.4219199620680043
292,2.3246243344964843
298,2.1092745853135413
300,2.3247545113667925
301,2.659102557215205
304,2.553615391565393
305,2.5386777570145953
307,3.8115142141617624
308,8.918744607061903
310,10.60053812411861
312,9.871675761008856
313,9.432692533324353
315,9.064299368132861
320,8.586220019689542
324,7.640782432590499
326,8.405965106610923
327,8.208488178486453
329,7.262862648751244
332,7.561714327095695
336,6.760198332396367
337,7.05548209330379
340,6.568479112387331
342,6.206980978989517
343,5.932312242197976
344,5.819411853041109
345,5.546393037995739
347,5.220386128537101
349,4.956407793153705
350,4.75180016549941
351,4.510987928416393
355,4.059016232725708
356,3.937335999017539
358,3.3082031066440782
359,3.219847787395669
362,2.44776361384785
363,2.2236181432762985
366,0.3176911991205614
392,2.2742598710177075
394,2.5360667457569015
397,3.781903403810627
398,3.9572894994338172
403,5.091805169979159
406,5.507502294044604
407,5.577565156410812
408,5.757547000165471
410,6.044034769957895
415,6.633414725243905
416,6.768700771275575
417,6.840409411142339
418,4.688997490041567
419,7.144406708008079
420,7.245461535315972
421,7.282294452072166
428,7.910532923940053
430,8.188574446974865
431,8.269487376009035
432,8.302710221842577
437,8.655433484786222
439,8.767710469556254
441,8.880938540067318
442,8.914648926511836
443,8.996338339001595
444,9.068103539883664
445,9.09505259257547
448,9.238466621276329
449,9.303170678305927
451,9.364350868201152
453,9.47354671014819
457,9.60008951026655
458,9.589654973755351
459,9.583165665442538
461,9.590908531001617
464,9.643406362238373
465,9.665417072835812
468,9.672207302393383
470,9.672023262842034
471,9.642926965039242
472,9.676201630822105
473,9.628816149389202
474,9.652163378754983
475,9.611962793273795
477,9.568079440092603
478,9.58995341281136
481,9.520032818874656
482,9.45940915293722
483,9.432603951020285
484,9.437355516076165
486,9.352063562866585
487,9.346256148114685
489,9.23601122370196
492,9.107132740396182
493,9.028686233306495
496,8.894393787335943
499,8.658339218938094
501,8.611491257121221
507,8.189983579928638
514,7.552166569574152
516,7.356381115297583
519,7.203570217470468
520,7.208582340333671
525,6.600734986932492
529,6.053514398218349
530,5.854155539582717
531,5.743525999821625
533,5.5425166757908855
535,5.166066764636818
538,4.892599186084024
539,4.666524023743381
541,4.1744751580226955
543,4.043599198071128
544,3.8858712882154594
545,3.748001490703195
549,2.942203938814791
552,2.3744873076219104
553,1.8512929233283122
554,1.2310070172071972
555,0.1861362217809063
577,0.05654572376551144
578,0.05892747149467011
579,0.11470456483017656
580,0.13079203339122286
581,0.17643643431845868
588,0.28591525130835366
590,0.362172067953294
591,0.5369685664442894
593,0.3452614424227546
594,0.20611370784134248
595,0.46951074773738655
597,0.4178028099985227
598,0.42023158445173153
600,0.5068538449330329
602,0.5696526166275006
603,0.6520042554818022
604,0.712684481327633
605,0.8347585100919855
606,0.8391869054249032
607,0.8920768365484771
609,0.9116204005812872
612,0.875046071737929
613,0.932931648579999
615,0.9706210600273637
618,1.1228361272919738
621,1.1913795548442998
622,1.214055475908801
624,1.2493378807060886
626,1.3053744844599027
628,1.3840553703363827
630,1.3942075464150219
631,1.5008113160496646
634,1.8294208011869706
635,1.9288266422291336
638,2.0943720342450614
639,2.1603853719182458
641,2.326085206458208
642,2.4208633454166515
644,2.6595497857250514
645,2.537263098314577
646,2.4530192453378445
647,2.489194953989205
650,2.657724009577011
651,2.8804406298900487
654,3.7947265793100438
655,4.164959757442031
657,4.706794638534512
659,4.857360575677448
660,4.933163873868205
666,3.9432638932699438
667,4.037951568209072
668,3.9027177810528855
671,4.764612414527359
673,5.4451272209198756
674,5.1013160873599395
675,4.987514037902271
677,4.1492339115053385
678,4.346083445875791
680,4.64399188712212
681,4.312561133459972
682,5.855086642639196
684,6.398232676080872
687,7.372025514094969
688,7.060035601457517
689,5.772870916859236
690,4.807334602846513
691,4.191522893400815
693,4.706495305293922
695,4.806077354063748
699,3.5447092759225085
700,3.4408674800026615
703,2.7929804097579796
704,3.05408324760979
705,2.8380904346963223
708,1.946170584544111
710,1.7621837940487455
711,1.6215473087262426
713,1.4390698345122777
714,1.4517104982224922
716,1.4090670179825457
719,1.7201379181947691
720,1.643598486909717
721,1.5435040952461057
723,1.179957168794566
727,0.8836027041616193
732,0.6168375245203709
736,0.412340289080247
737,0.4376935802801203
739,0.2326892236444155
740,0.22210608068633245
741,0.18194734202579504
746,0.10313182365888837
759,0.05320217632133559
760,0.07748277792321236
762,0.143086315888996
767,0.36244147004419097
768,0.5534982196554984
773,0.7778073066544544
776,1.2427450985947512
777,1.4505897183452163
781,2.637401108505423
782,2.8260292392193147
785,2.712086281252873
787,3.66450848676867
788,4.035600733209949
790,4.951112338437212
791,5.053584363635615
792,5.421269029523549
796,6.573444969084669
797,6.434617975357476
799,7.202981836722737
800,7.260536022768951
801,7.416156171812694
807,7.636424575705164
808,7.552272303436305
809,6.3423674630786
811,7.7323159767668725
812,7.83757623658754
813,8.615962645345101
815,8.706819341229076
820,9.173072474241332
821,9.191199813976068
822,9.292565697262045
823,9.391715458846946
825,9.444175926739062
826,9.354067467831644
831,9.48785517216214
834,9.652672855265623
835,9.707731396582023
837,9.598182946451189
840,9.690573912931155
841,9.734678086266335
842,9.753754018449039
843,9.721260359746333
845,9.815309942531243
847,9.856740597696636
849,9.716108014355763
854,9.645000253679788
856,9.588296271865069
857,9.533324957184124
858,9.575929086603134
859,9.555662170490901
860,9.503799650497758
862,9.34122612773799
864,9.253774843955078
866,9.15222903804337
867,9.060431707731992
872,8.845879640817879
873,8.762200482930853
874,8.660178542804065
875,8.664087144423565
879,8.25054232511603
882,8.128510429683807
884,8.01782113248236
885,7.91701477926702
886,7.8251535346918715
887,7.771141192544169
889,7.472789164537493
890,7.353479996688014
891,7.355713391855964
892,7.1821099734905856
894,6.905756316233203
897,6.636157331729808
898,6.548410542906168
902,6.027496939646451
905,5.72870380509089
906,5.554454086897358
907,5.470949984653739
908,5.165296213363381
909,5.049541384352749
910,4.870785249098272
913,4.015818339499388
914,3.9467266775856302
916,3.722539667298521
918,3.2390254558752023
919,3.28499737803452
920,3.201764938507345
921,2.060180266716027
922,2.505772707400136
923,2.4075749479561326
924,2.127996252056873
927,0.8354271263324342
940,0.36406880189449076
947,0.07527556719555344
948,0.9887850021272448
950,0.8868478826477636
951,1.310829909935551
958,2.469948032838876
959,2.3338937930852337
961,1.7998931725368885
963,2.1470445746627287
964,2.310609326627212
965,2.481678577011468
966,2.8871125778391247
967,3.210807390681269
968,3.860400167507393
970,4.009467579562989
971,3.9536419836904297
972,3.5118176139438044
974,4.067518989551154
976,3.26182516539652
977,3.5246963321626565
979,4.41749789790607
983,5.844604354659899
986,6.515310233237619
987,6.931671442446636
989,4.108392366166311
990,3.754525226412524
992,4.660120459689096
993,4.607771597912875
994,3.4843617838784673
995,2.9705631417107816
996,2.7486931087507025
1005,3.5654502773706507
1007,5.419853647446556
1009,2.8571690414536217
1011,1.5433060790537985
1018,1.6518246383602198
1020,1.4951799574447788
1021,1.206780898165733
1022,1.2534114779705772
1025,1.5595024118837415
1028,1.9635892428157065
1030,3.344999495731274
1031,4.873875601066203
1037,6.0560382961629955
1042,6.007850257165374
1043,7.969284500582193
1044,7.578482563360666
1045,8.997628442501709
1049,8.931141711754421
1051,8.896703977523135
1055,8.646141089056554
1056,8.63514337795316
1057,8.521518644806319
1059,8.429730346311969
1060,8.321083155550918
1062,8.243792162791166
1063,8.264075447715756
1066,8.130039343784441
1068,8.02053623019932
1069,7.914456991060133
1070,7.329187068902521
1071,7.677517023644483
1072,7.549466321514627
1076,7.2306514690568555
1077,7.1045862524837
1078,6.980248897945934
1079,6.768765478736009
1081,6.42133359351525
1082,6.315518228412525
1084,6.064327454178528
1086,5.653129621775762
1088,5.309864055373385
1089,4.690149148236306
1090,3.38677780256854
1092,3.471337303564491
1095,3.682697142826396
1096,3.786102936357147
1097,3.067604654899372
1101,2.864396902018445
1105,1.3772469783936092
1106,1.2569103403980864
1109,0.31643118452641344
1134,0.8681775426457198
1138,2.3078169911543767
1140,2.5755134926470125
1147,4.383312657333051
1149,4.903529683468322
1152,5.382996591193259
1153,5.477913466296368
1156,5.970835209944226
1158,6.169151458225357
1159,6.3238594107944195
1160,6.487151756044309
1161,6.537106477164687
1166,7.094984433090243
1167,7.1981679545808674
1170,7.550483789250697
1171,7.620086413583465
1174,7.143041936449223
1175,8.743670926284508
1176,8.003279477167531
1178,8.183032419178113
1179,8.25250698248266
1182,8.47673159666352
1186,8.71488093602697
1187,8.714695499879118
1188,8.804047229380576
1189,8.925997391500403
1191,9.034002857883971
1194,9.209802623381472
1196,9.509495622696345
1197,9.510578815754815
1200,9.620876563698948
1202,9.699706954963194
1204,9.879784318471067
1207,9.872636838491768
1208,9.771417809472526
1210,9.978781134076073
1211,9.979493206716562
1212,9.877147274330742
1214,9.93541653626992
1216,9.876459390471313
1217,9.840674286908529
1218,9.858313180131828
1219,9.883610940205243
1221,9.874091196740524
1222,9.738335359166662
1223,9.753307219629267
1224,9.814149698823437
1227,9.76977487681364
1229,9.837024329714943
1230,9.826889425913912
1232,9.692429386069549
1233,9.680300812197217
1235,9.639098275517854
1239,9.395483279032305
1240,9.360378954014688
1242,9.153086218202807
1246,8.873836044353748
1248,8.826070799937712
1251,8.54507575684618
1252,8.449923017025165
1254,8.381971175304221
1258,8.120339501378936
1259,8.012194527026576
1260,7.903188738254365
1261,7.8535013974160055
1262,7.67289230468327
1264,7.501485943818948
1265,7.4524231132622765
1266,7.3218939058882055
1267,7.244313204731186
1272,6.549516558187837
1273,6.364497442702329
1274,6.217514323165676
1277,5.814775578496491
1278,5.698988114663207
1280,5.388934725504555
1283,4.887043190772215
1285,4.675444244880203
1287,4.154914110074927
1288,4.139112369528929
1289,3.8799291479053024
1291,3.4767314545803654
1293,3.088617928502967
1294,2.9080540962280907
1295,2.7349560300718485
1296,2.565952678635579
1300,1.2559821234986877
1301,0.5794515054516224
1302,0.2495922251594912
1326,2.2579007945212104
1332,3.6699146647819587
1334,4.1036093004021135
1335,4.459499864469964
1336,4.550510464814097
1338,4.954463032843045
1339,5.094497157301413
1340,5.290398980028707
1341,5.406021435102239
1342,5.584539049908987
1346,6.145196599222358
1348,6.33184099563225
1350,6.62668846713149
1353,6.914694770034672
1354,6.9575243589767375
1356,7.355225422930749
1357,7.38743293483226
1358,7.519560938693023
1361,7.7836164864347825
1365,8.070685721664155
1370,8.475435834906103
1371,8.586112042696696
1372,8.67385429175333
1376,9.051075807226958
1377,9.114884158602523
1380,9.35567079018877
1381,9.33684899235218
1383,9.4357994258558
1385,9.446283804413008
1386,9.482179282767754
1389,9.489447309624675
1392,9.651176269157343
1393,9.637275984109788
1395,9.751166134664539
1399,9.900035547776616
1400,9.918360130206068
1403,9.914424879139544
1405,9.997054684529061
1410,9.914751556254476
1411,9.932531528239007
1415,9.95194003255238
1416,9.94416331505851
1418,9.912808253558595
1423,9.680587380603553
1425,9.66138387551629
1426,9.615591261308305
1429,9.426755958377218
1432,9.257686948998769
1433,9.251674397301153
1436,9.07935040599321
1437,9.021395402950906
1439,8.901317216755281
1440,8.72947839433751
1441,8.613411379117133
1442,8.440199569858986
1443,8.422934557610276
1446,8.254751731297214
1448,8.123242825138801
1452,7.828763867502165
1453,7.738185044549598
1457,7.469385136712359
1459,7.189717539398762
1460,7.114789476917305
1461,7.041288445422501
1463,6.689406525791254
1464,6.581115039253847
1466,6.2936605932370515
1467,6.213900830234431
1469,5.738431981742471
1470,5.69937984919623
1471,5.558104067242578
1473,5.315282015522147
1475,4.909196356035059
1479,4.17026804893805
1480,3.900718649239158
1485,2.8476719247220967
1489,0.9736995152877453
1515,0.3273767980631249
1516,0.4795017186994776
1518,0.8308371077412984
1521,1.354910278958142
1522,1.8802435926728984
1523,2.2268945873903023
1527,3.0224873474844625
1529,3.100646392489692
1530,2.2804288318877743
1533,2.3409586713250894
1534,2.112110743998882
1543,5.766143115071454
1544,6.348469433646861
1546,6.310784151493186
1551,6.511507653542573
1552,6.513744984074063
1554,7.200234535678828
1556,7.229098028035282
1560,7.426495272296062
1561,7.360891151675668
1562,7.50304096609833
1565,7.661122853888199
1566,7.390697142149554
1569,8.176144965538482
1570,8.03400392598049
1571,8.332428387335078
1572,8.54505041471736
1573,8.66951390525303
1575,8.387895088240942
1577,8.011187266119709
1578,8.868581716983739
1579,8.945724947831462
1580,8.791668399049763
1581,8.639123798508395
1588,8.817050060495626
1590,9.286697284250929
1592,9.240606727956509
1596,9.529944293473628
1598,9.49503473890906
1599,9.507172367986241
1600,9.55533018861592
1604,9.539405171614618
1605,9.546295278066669
1606,9.5320679363335
1610,9.383810152354503
1616,9.275244522982227
1620,8.564145524979024
1623,8.77888573480088
1624,8.812539448014855
1626,8.743594463368304
1628,8.534290810755543
1629,8.065401874268959
1632,7.970981576877941
1634,7.5238094338364085
1636,7.394512452944559
1637,7.224338144955203
1638,7.394084665070848
1641,7.044253541404614
1642,7.625106305215069
1644,7.225605327934562
1645,7.0083187584288975
1648,7.025808223481488
1649,7.005119584584515
1651,6.332417553595113
1654,5.6741912690293566
1655,5.732719574190023
1656,5.586271590095214
1657,5.237289449121265
1663,4.947837588279841
1665,4.455129427264463
1668,3.4687725154474935
1669,3.414600294357713
1670,2.713626309439562
1679,1.189949684430199
1681,0.9066484825932296
1682,0.7620286291613286
1683,0.5302450311412229
1684,0.3359395086132115
1685,0.2917479908608627
1686,0.22351032666670562
1687,0.1770217275354379
1694,0.34804193699140046
1699,0.037961372922814485
1702,0.14788210809324154
1705,0.1586669271070473
1711,0.19082281286832223
1712,0.23298586524582227
1714,0.23785331679559735
1715,0.26471990404778867
1716,0.263676128058856
1717,0.7319580049063716
1718,0.48766641372905056
1719,0.5948280016471413
1722,1.1272710878800167
1723,1.5017499575300028
1724,1.748000143787536
1727,2.7564952179863984
1730,3.297891882238315
1732,3.5162070453720133
1733,3.7134235998310783
1735,4.002419899602816
1737,4.233262448843507
1739,4.432922883323553
1740,4.583649267403779
1742,4.585883763978758
1743,4.829516108780449
1746,5.13006306616177
1747,5.089419051528757
1750,5.190742706109884
1751,5.223907633363108
1753,5.500255143557549
1754,5.577376512488878
1755,5.550954190488711
1756,5.703734459438468
1757,5.7074557236112495
1760,6.103311214295315
1762,6.141146998343715
1763,6.28488547557425
1764,6.201673662476145
1765,6.367646727200236
1768,6.518276419770912
1769,6.439810023145113
1772,6.613162632356229
1774,6.643607820546632
1776,6.62627698720332
1777,6.603351034449829
1781,6.484137595049656
1785,6.531986313350758
1786,6.593886062100605
1787,6.495098861291008
1788,6.539789209140479
1789,6.546147892288595
1791,6.203045445584445
1792,6.556220604090826
1793,6.61155087005938
1799,6.249297938680708
1800,5.977604909181887
1810,4.01330758563313
1812,4.09094107323092
1815,4.245950827152537
1816,3.957838244457781
1823,3.498195498321508
1825,3.492034192215405
1827,4.800796151122115
1831,4.762886684151282
1833,4.773105942726165
1834,4.744009190758383
1835,4.612621107703634
1836,3.0899381572002382
1837,4.129578780753051
1838,3.509091621828209
1839,3.559031623221141
1841,2.9615491053291096
1842,2.9807012788436436
1843,2.600828619766659
1847,1.368277274575868
1848,1.1824349489938357
1849,1.1195083004043684
1850,1.0347233209127549
1852,0.7975626895367616
1853,0.7851937402159566
1856,0.6643399080426673
1860,0.6115576638978506
1862,0.673909920145151
1863,0.7411384975089657
1864,0.5941486201703453
1867,0.3938386938604929
1869,0.20741443936095633
1879,0.3267746346693466
1887,-0.024480318126636928
1890,0.3865512164713623
1892,0.6697210245973628
1895,0.885072323954898
1896,0.9213490109850744
1897,1.1300777261179573
1898,1.4108703733380248
1899,1.5828331088266816
1901,1.959407958840963
1902,2.096209978834089
1904,2.2302676707025384
1905,2.4771730629640207
1906,2.6041340404881113
1908,2.964639954562595
1912,3.5603861062960735
1915,3.8689402218855173
1916,3.936118792666725
1917,3.994844932999775
1918,4.244643975635197
1921,4.594247522855094
1924,4.908343419600323
1926,5.233628898064193
1927,5.322990043392558
1929,5.582179157926716
1935,6.126164020455956
1937,6.235449721569368
1939,6.43838533420019
1941,6.588060582814028
1942,6.654589263702621
1943,6.740184942827165
1947,6.973918107697706
1949,6.990984424163612
1956,7.114731848041292
1957,7.07799677719488
1958,7.135961921693037
1959,7.175423864539083
1960,7.287169923544858
1962,7.1824406336821065
1963,7.159821557062234
1966,7.34025460780839
1968,7.441748677086498
1971,7.341285945875665
1972,7.338076836892911
1973,7.363943732217913
1977,7.567547602409998
1978,7.4178270499158625
1983,7.44864137023379
1984,7.406975272022952
1985,7.362106317901948
1986,7.369528757733114
1987,7.407679710786779
1988,7.397412554585808
1990,7.41321515089463
1991,7.400074769042448
1992,7.3812369021894675
1998,7.222990672484298
1999,7.203187229903426
2001,7.158084717013411
2003,7.089606805463958
2005,7.047869162672363
2007,6.916507618106312
2008,6.933801296814291
2011,6.545569585057367
2018,5.914437252298883
2019,5.727797223395516
2020,5.651930512915012
2022,5.332035306222379
2023,5.232509624242673
2027,4.7851433481460965
2034,3.8384173800325594
2039,3.3190694703061068
2040,3.0736245074601367
2041,2.9511312715148597
2044,2.4468989668578174
2046,2.1938981218073623
2048,1.9646830288284172
2050,1.6386036586742485
2051,1.4919757804716982
2054,0.9936323518671475
2060,0.3039440034583965
2077,0.12492638511044425
2078,0.1604601606461989
2081,0.5635269001716178
2083,0.9197648807317462
2084,1.201608580140152
2086,1.4788384112595916
2091,2.560165850326703
2093,3.2974323425298504
2097,3.8968363038394456
2099,4.319481583051161
2100,4.4928826562227275
2102,4.606518436598913
2103,4.80837268612417
2104,4.988119277987562
2109,5.589970624313065
2110,5.634316751186831
2111,5.78259112617755
2112,5.85039464779043
2113,6.026368072082232
2116,6.452935496473417
2117,6.498349635288801
2118,6.572073984386419
2119,4.506407219665635
2120,6.783494996211248
2121,6.893630476612381
2122,7.037526842162801
2124,7.068616782827556
2127,7.296149304966111
2130,7.614923815589432
2135,7.815952328304396
2136,7.868139800168754
2137,8.85493361550821
2138,8.10573612506774
2139,8.154453032766316
2142,8.38306887830205
2143,8.356341626847062
2144,8.464466927694676
2147,8.508675839661075
2149,8.645266006121105
2150,8.609132619650671
2155,8.716865589262177
2156,8.79798703644762
2160,8.814220323751485
2164,8.789615153674568
2165,8.768289697957515
2166,8.775841856675402
2167,8.751891612447968
2168,8.697160386890603
2169,8.658495302674787
2172,8.607186003435023
2177,8.437422156967319
2178,8.4341125437726
2184,8.123834351674553
2185,8.045542547092575
2186,7.936197518897894
2188,7.805966928410524
2192,7.581410738198517
2193,7.46055916538523
2194,7.339938091904125
2196,7.172338905728972
2199,6.849384730107845
2200,6.842384526659454
2201,6.783512716235853
2207,6.08922838615898
2209,5.999496485559116
2211,5.720448708811207
2215,5.3842232913356725
2216,5.085087450501754
2219,4.868600222772302
2221,4.457187582053402
2223,5.005484727625067
2225,3.8962519454955293
2226,3.7770045604525033
2227,3.6499361661571124
2229,3.2982790641266884
2232,3.1062164392387244
2234,2.7547223369595897
2236,2.242383364102778
2237,2.1431644001194403
2241,1.393845026395143
2242,1.2805055837327854
2243,1.1133627909413228
2245,0.3476382646176983
2246,0.27773674827646233
2247,0.21102503321266686
2249,0.1066491118508989
2264,-0.06152494187516468
2267,0.4124948098338321
2269,0.978297058601151
2270,1.0874997987300954
2271,1.6614217128434547
2272,1.30496504447218
2273,1.4472930105379924
2276,2.218355049189904
2279,3.075101267737429
2280,3.1486639302806454
2281,3.2161947428362563
2286,4.2076951080828
2292,4.800413893358537
2295,5.0130924739059814
2296,5.049773397784971
2297,5.298343315880421
2299,5.644036596085729
2305,5.9342770869907335
2306,6.13924071129909
2308,6.413118221377166
2309,6.524139708110134
2310,6.751244463210522
2311,6.736403728009446
2313,6.675410895868899
2314,6.911700781543939
2316,7.270267437271044
2317,7.305886932403301
2320,7.463802429094655
2321,7.423553825456175
2322,7.4524803616893625
2324,7.798043613615616
2325,7.81849512044989
2329,8.36641522227781
2330,8.428529297009417
2331,8.60607094656669
2334,8.59596844015289
2335,8.608150751921404
2336,8.521796138628016
2337,8.588413417278597
2338,8.654314971593248
2340,8.700302102081588
2342,8.684355271640236
2343,8.736897221504469
2344,8.720400409256268
2348,8.734171127753939
2351,8.759375695778722
2352,8.777487200684181
2354,8.776500376093216
2357,8.732981863159024
2358,8.645961321896685
2359,8.62721215281417
2360,8.526485767310284
2361,8.460957434451831
2362,8.454847536725657
2365,8.421123202230667
2366,8.418584819089727
2368,8.344548250443829
2371,8.308933768070549
2373,8.298746167667947
2376,8.2266707524708
2377,8.169268206523617
2378,8.098953262640528
2380,7.924113155174612
2382,7.7949825425469115
2385,7.519808146765736
2388,7.273358651877596
2390,6.958823167020954
2391,6.761880244171396
2392,6.7485212620316055
2394,6.516177901902844
2396,6.380380222758134
2397,6.301555520537687
2398,6.149114125672384
2400,6.071292705653007
2402,5.815994635174157
2403,5.687097701451543
2407,5.1501758365627825
2408,5.002119705822877
2412,4.30183661714096
2419,3.173313645867923
2421,2.848956933719058
2422,2.616698664604814
2423,2.460067254994028
2425,2.042473770799256
2427,1.6226057912536502
2432,0.5098475130313159
2433,0.3461683822188707
2452,0.03493832760932893
2453,-0.03363323546976777
2456,0.9648589457130501
2457,1.274312323269992
2458,1.4954065413003719
2459,1.9071234295968185
2461,2.2735452072157947
2462,2.442249924866619
2463,2.6456040505258027
2466,3.662188988868664
2470,4.4919522614045295
2472,4.822673992773556
2473,5.025385104828372
2475,5.4585163598946345
2476,5.562521840768713
2478,5.817136991004962
2480,6.086512150480698
2482,6.256945959033671
2485,6.629086340816925
2486,6.683653078679079
2487,6.812045150455973
2488,6.936623872875156
2489,6.988750799782457
2491,7.247996065924889
2492,7.435942349636061
2495,7.649020460613038
2496,7.7650429208317675
2499,8.010152027496279
2501,8.179593066209918
2502,8.25025362619997
2503,8.322364625697311
2507,8.641748279997165
2509,8.770621734707946
2510,8.825557139871297
2511,8.9537237117617
2517,9.165589639144269
2518,9.288404201046182
2520,9.309497980048993
2523,9.413198264233252
2525,9.41451572804346
2526,9.374905840493927
2527,9.455119330567522
2530,9.419447361630027
2532,9.281848894942437
2533,9.326244954108024
2534,9.42704626501399
2536,9.346367417169775
2538,9.450490774265543
2542,9.527627198714578
2543,9.55495633812184
2545,9.428110219848486
2548,9.400195144993454
2549,9.444253658169687
2550,9.38976050344843
2551,6.018092101939783
2552,6.0137386346795925
2553,9.281630219737709
2554,9.243732398889575
2555,9.192460519978901
2559,9.00373692897159
2560,8.981513306700128
2561,8.928613548320635
2564,8.691692626840336
2566,8.608328908648712
2568,8.495256809831698
2570,8.353690974428554
2573,8.178792535695216
2575,8.047272906416316
2577,7.9099643528658
2578,7.8469461992621845
2579,7.853340861045252
2581,7.711140373471879
2583,7.447491745872208
2586,7.158645203110204
2589,6.786674268579599
2590,6.69262122919207
2592,6.45524042109264
2593,6.375513307499805
2594,6.197218101751532
2595,6.140766129961168
2597,5.823967362569496
2598,5.6714280077193795
2600,5.2679629703487185
2602,5.034146573262468
2603,4.893145190688906
2604,4.666408036466698
2606,4.108345509465805
2608,3.8407484445964473
2611,3.262127899526666
2616,2.1868222935021735
2620,0.8527547768176614
2624,0.18514570409423925
2640,0.11610282165930669
2642,0.9497459141515117
2643,1.3292014692882583
2644,1.7320715602192458
2646,2.206973001753363
2649,2.562011532748553
2652,3.554004276536135
2653,3.7572257802571967
2654,3.9142714624121777
2656,4.595362306814566
2658,4.929353548083975
2659,5.037480944505555
2661,5.418391460035605
2667,6.212801190622769
2671,6.582734071357526
2673,6.765855040310697
2674,7.001672090211515
2675,7.089079508759802
2676,7.228956022455917
2677,7.271351850288374
2679,7.53114949989088
2680,7.687906070997941
2683,7.8865854281943
2684,7.893841890579845
2686,8.13560930344086
2687,8.171109345648409
2689,8.294381619669606
2690,8.366180988490974
2694,8.649554267668258
2695,8.713598642765822
2696,8.821657941272939
2697,8.914254242248285
2699,9.061438405338064
2700,9.060136564305976
2703,9.261569362642744
2705,9.284723141604763
2707,9.363854083042673
2708,9.394315447422958
2709,9.420890369733462
2711,9.461327158345986
2714,9.595484746891549
2715,9.611344997914951
2717,9.704291527262667
2719,9.673470025773632
2721,9.675696171103992
2722,9.689469762877474
2724,9.68591851650006
2725,9.704711117673986
2731,9.696083415518
2733,9.673777173310837
2734,9.668371089009867
2736,9.603695460756862
2738,9.566256669209087
2740,9.523206629328746
2741,9.526582383526291
2743,9.390791504349533
2744,9.40765933987956
2745,9.375715760230491
2753,9.002080682160146
2756,8.755131745267876
2758,8.631504485657024
2759,8.484009201824634
2760,8.411623825551645
2763,8.156100619249647
2764,8.048308583608106
2767,7.969573461089556
2769,7.613483318325901
2770,7.471608538009924
2771,7.426321509203591
2773,7.37021216760382
2774,7.312461471540744
2775,7.132221736647567
2776,7.040557858064417
2781,6.508003835404964
2783,6.201018243286086
2785,6.07755599192884
2787,5.620721733793922
2788,5.522461063798361
2791,5.093788898463261
2792,4.837851421187301
2794,4.473537132321178
2795,4.35370811116881
2796,4.286747931553693
2798,4.107170226157274
2803,3.321069074340249
2806,2.5559326517738135
2807,2.3661572480489768
2808,2.067513653715385
2814,0.30582670491493175
2823,0.37855097642363666
2834,1.1119830804977264
2836,1.8903825087340067
2837,2.1247078814011435
2839,2.5759743676727207
2840,2.693967688923047
